gid,inspire_code,type,name,latitude,longitude
132166,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3447,16.85113
132167,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3447,16.85096
132168,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34469,16.85076
132169,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34483,16.85393
132170,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3448,16.85324
132171,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34479,16.85308
132172,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34478,16.85289
132173,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34477,16.85263
132174,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34498,16.85748
132175,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34497,16.85697
132176,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34496,16.85679
132177,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34495,16.85663
132178,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34493,16.85627
132179,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34493,16.85614
132180,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34492,16.85593
132181,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34508,16.85938
132182,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34506,16.85915
132183,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34505,16.85892
132184,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34501,16.85799
132185,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.345,16.85782
132186,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34515,16.86116
132187,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34514,16.86103
132188,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34514,16.86097
132189,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34511,16.86032
132190,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34511,16.86016
132191,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3451,16.85997
132192,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34509,16.85985
132193,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34508,16.85955
132194,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34516,16.86144
132195,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34464,16.85122
132196,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34463,16.85103
132197,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34463,16.85086
132198,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34477,16.85404
132199,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34476,16.85386
132200,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34474,16.85338
132201,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34473,16.85314
132202,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34472,16.85299
132203,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34472,16.85281
132204,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34471,16.85263
132205,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3486,16.85746
132206,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34483,16.85528
132207,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34481,16.85511
132208,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34481,16.85494
132209,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3448,16.85475
132210,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34479,16.85458
132211,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34479,16.85441
132212,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34491,16.85742
132213,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34491,16.85724
132214,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35003,16.86216
132218,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34988,16.8623
132220,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3498,16.86243
132221,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34974,16.86254
132222,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34981,16.86253
132223,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34979,16.86261
132225,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3497,16.86275
132226,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34965,16.86268
132227,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34958,16.8628
132228,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34806,16.85835
132229,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34814,16.85822
132230,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34822,16.85809
132231,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3483,16.85796
132232,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34837,16.85783
132233,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34845,16.85771
132234,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34853,16.85758
132235,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3447,16.85244
132236,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3473,16.85957
132237,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34746,16.85932
132238,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3476,16.85909
132240,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34776,16.85884
132241,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34784,16.8587
132242,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34742,16.8616
132243,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34739,16.86143
132244,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34738,16.86126
132245,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34733,16.86094
132246,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3473,16.86073
132247,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34728,16.86057
132248,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34726,16.8604
132249,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34723,16.86017
132250,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34764,16.86333
132251,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34761,16.86315
132252,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34759,16.86298
132253,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34754,16.86261
132254,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34744,16.86178
132255,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34783,16.86487
132256,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34781,16.8647
132257,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34779,16.86457
132258,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34777,16.86436
132259,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34776,16.86418
132260,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34772,16.86399
132261,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3477,16.86384
132262,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34768,16.86367
132263,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34766,16.8635
132264,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34805,16.8666
132265,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34803,16.86643
132266,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34801,16.86628
132267,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34799,16.86607
132268,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34797,16.86596
132269,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34795,16.86577
132270,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3479,16.86541
132271,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34785,16.86504
132272,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34799,16.85834
132273,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34806,16.85822
132274,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34814,16.85809
132275,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34823,16.85795
132276,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3483,16.85783
132277,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34838,16.85771
132278,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34846,16.85758
132279,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34853,16.85746
132280,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3486,16.85734
132282,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34723,16.85958
132283,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3473,16.85946
132284,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3474,16.85929
132285,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3476,16.85897
132286,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34768,16.85885
132288,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34784,16.85859
132289,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34735,16.86152
132290,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34729,16.86102
132291,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34725,16.86067
132292,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3472,16.86034
132293,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34718,16.86016
132294,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34759,16.8634
132295,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34757,16.86326
132296,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34753,16.86291
132299,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34744,16.86219
132300,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34742,16.86203
132301,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3474,16.86188
132302,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34779,16.86497
132303,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34777,16.86481
132304,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34774,16.86464
132305,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34772,16.86448
132306,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34768,16.86411
132307,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34766,16.86395
132308,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34764,16.8638
132309,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34798,16.86654
132310,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34796,16.86635
132311,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34794,16.86619
132312,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34792,16.86604
132313,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34787,16.86569
132314,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34786,16.86554
132315,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34784,16.86536
132316,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34781,16.86516
132318,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34957,16.86291
132319,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3495,16.86303
132320,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34943,16.86306
132321,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34944,16.8632
132322,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34938,16.86323
132323,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34937,16.86339
132324,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34941,16.86347
132325,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34943,16.86364
132326,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34941,16.86373
132327,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34947,16.86382
132328,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34944,16.86391
132329,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3495,16.86391
132330,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34947,16.86405
132331,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34953,16.86411
132332,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34951,16.86424
132333,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34957,16.86429
132334,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34955,16.8644
132335,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34961,16.86445
132336,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34958,16.86455
132337,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34965,16.8646
132338,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34962,16.86472
132339,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34964,16.86489
132340,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34962,16.86508
132341,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34965,16.86522
132342,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34958,16.86525
132343,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3495,16.86542
132344,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34944,16.86553
132345,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34934,16.86572
132346,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3493,16.8658
132347,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34924,16.86589
132348,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34915,16.86607
132349,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34906,16.86624
132350,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34897,16.86642
132351,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34859,16.86663
132352,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34844,16.86665
132353,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3483,16.86667
132354,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3449,16.85706
132355,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34489,16.85688
132356,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34488,16.85671
132357,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34487,16.85639
132358,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34486,16.85621
132359,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34485,16.85599
132360,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34497,16.85878
132361,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34497,16.85861
132362,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34496,16.8584
132363,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34495,16.85825
132364,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34494,16.85811
132365,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34494,16.85796
132366,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34493,16.85782
132367,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34972,16.86123
132368,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3502,16.86187
132370,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35038,16.86158
132371,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35044,16.86146
132372,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35041,16.86141
132373,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35036,16.86133
132374,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3503,16.86124
132375,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35026,16.86117
132377,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35011,16.86094
132378,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.35002,16.86079
132379,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34997,16.86072
132380,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34992,16.86064
132381,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34982,16.86047
132383,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.3496,16.8607
132385,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34965,16.86112
132386,PL.ZIPOP.1393.PP.3021011.2348,drzewo,,52.34485,16.85431
